1351;-1.82215e+06;-1.81862e+06;3533.18;0.193902%;4.298%
1352;-1.81211e+06;-1.82429e+06;12183;0.672309%;4.298%
1353;-1.81477e+06;-1.81517e+06;398.289;0.021947%;4.298%
1354;-1.82184e+06;-1.82276e+06;920.694;0.0505364%;4.298%
1355;-1.81449e+06;-1.82607e+06;11583.6;0.638397%;4.298%
1356;-1.80378e+06;-1.83144e+06;27663.7;1.53365%;4.298%
1357;-1.81388e+06;-1.83057e+06;16695.4;0.920425%;4.298%
1358;-1.80692e+06;-1.81842e+06;11502.2;0.636564%;4.298%
1359;-1.81265e+06;-1.81785e+06;5201.91;0.286979%;4.298%
1360;-1.82193e+06;-1.82267e+06;741.393;0.0406927%;4.298%
1361;-1.80694e+06;-1.82228e+06;15343.5;0.849147%;4.298%
1362;-1.8098e+06;-1.82271e+06;12913.7;0.713546%;4.298%
1363;-1.8199e+06;-1.82124e+06;1331.73;0.0731758%;4.298%
1364;-1.80152e+06;-1.81844e+06;16922.8;0.939359%;4.298%
1365;-1.80343e+06;-1.84705e+06;43626.7;2.4191%;4.298%
1366;-1.79906e+06;-1.84488e+06;45825.7;2.5472%;4.298%
1367;-1.80478e+06;-1.83151e+06;26731.9;1.48117%;4.298%
1368;-1.83078e+06;-1.82953e+06;1249.28;0.0682375%;4.298%
1369;-1.80722e+06;-1.82866e+06;21446.1;1.18669%;4.298%
1370;-1.79991e+06;-1.84272e+06;42810.1;2.37846%;4.298%
1371;-1.80328e+06;-1.82542e+06;22140.7;1.2278%;4.298%
1372;-1.79548e+06;-1.82302e+06;27539.2;1.5338%;4.298%
1373;-1.7898e+06;-1.81751e+06;27700.2;1.54766%;4.298%
1374;-1.8065e+06;-1.81785e+06;11345.5;0.628034%;4.298%
1375;-1.79007e+06;-1.81957e+06;29507.6;1.64841%;4.298%
1376;-1.78161e+06;-1.81245e+06;30845.2;1.73131%;4.298%
1377;-1.78122e+06;-1.81562e+06;34400;1.93126%;4.298%
1378;-1.7888e+06;-1.81617e+06;27378.8;1.53057%;4.298%
1379;-1.78978e+06;-1.81393e+06;24148.3;1.34923%;4.298%
1380;-1.78874e+06;-1.81445e+06;25717.3;1.43773%;4.298%
1381;-1.78248e+06;-1.80865e+06;26168.1;1.46808%;4.298%
1382;-1.78209e+06;-1.80762e+06;25525.3;1.43232%;4.298%
1383;-1.78255e+06;-1.81272e+06;30169.5;1.69249%;4.298%
1384;-1.78678e+06;-1.81784e+06;31057;1.73816%;4.298%
1385;-1.7945e+06;-1.81498e+06;20482.9;1.14142%;4.298%
1386;-1.83259e+06;-1.81866e+06;13922.9;0.759738%;4.298%
1387;-1.79627e+06;-1.81151e+06;15249.2;0.848937%;4.298%
1388;-1.79085e+06;-1.81403e+06;23186.8;1.29474%;4.298%
1389;-1.78552e+06;-1.82029e+06;34763.8;1.94698%;4.298%
1390;-1.79156e+06;-1.83631e+06;44750.3;2.49784%;4.298%
1391;-1.79149e+06;-1.82585e+06;34361.2;1.91802%;4.298%
1392;-1.80676e+06;-1.83363e+06;26872.6;1.48734%;4.298%
1393;-1.79922e+06;-1.82985e+06;30632.1;1.70253%;4.298%
1394;-1.80768e+06;-1.83757e+06;29887.1;1.65334%;4.298%
1395;-1.80687e+06;-1.83256e+06;25687.4;1.42165%;4.298%
1396;-1.81471e+06;-1.82929e+06;14576.7;0.803253%;4.298%
1397;-1.82736e+06;-1.84312e+06;15756.8;0.86227%;4.298%
1398;-1.81521e+06;-1.8353e+06;20090;1.10676%;4.298%
1399;-1.81276e+06;-1.84077e+06;28011.8;1.54525%;4.298%
1400;-1.81519e+06;-1.83138e+06;16193.2;0.892098%;4.298%
1401;-1.8096e+06;-1.83819e+06;28583.3;1.57953%;4.298%
1402;-1.80636e+06;-1.84146e+06;35104.1;1.94336%;4.298%
1403;-1.805e+06;-1.84854e+06;43543.2;2.41237%;4.298%
1404;-1.80327e+06;-1.85166e+06;48389.8;2.68345%;4.298%
1405;-1.79994e+06;-1.85464e+06;54707.2;3.0394%;4.298%
1406;-1.80495e+06;-1.85731e+06;52359.3;2.90087%;4.298%
1407;-1.80847e+06;-1.85751e+06;49040.8;2.71173%;4.298%
1408;-1.81325e+06;-1.86075e+06;47502.8;2.61976%;4.298%
1409;-1.81919e+06;-1.85e+06;30811;1.69367%;4.298%
1410;-1.81698e+06;-1.85571e+06;38731.5;2.13164%;4.298%
1411;-1.81297e+06;-1.86383e+06;50861.1;2.8054%;4.298%
1412;-1.8257e+06;-1.85243e+06;26736.5;1.46446%;4.298%
1413;-1.8195e+06;-1.84902e+06;29521.5;1.62251%;4.298%
1414;-1.8187e+06;-1.85123e+06;32531;1.7887%;4.298%
1415;-1.82809e+06;-1.86115e+06;33060.4;1.80847%;4.298%
1416;-1.82938e+06;-1.85402e+06;24635.8;1.34667%;4.298%
1417;-1.83825e+06;-1.86111e+06;22855.9;1.24335%;4.298%
1418;-1.84026e+06;-1.86052e+06;20257.5;1.10079%;4.298%
1419;-1.84034e+06;-1.86167e+06;21325.2;1.15876%;4.298%
1420;-1.83957e+06;-1.86304e+06;23465.1;1.27557%;4.298%
1421;-1.83859e+06;-1.86033e+06;21741.6;1.18251%;4.298%
1422;-1.84106e+06;-1.86585e+06;24783.2;1.34613%;4.298%
1423;-1.84124e+06;-1.85732e+06;16081.5;0.873404%;4.298%
1424;-1.84019e+06;-1.86418e+06;23987.5;1.30353%;4.298%
1425;-1.84487e+06;-1.87401e+06;29144.6;1.57977%;4.298%
1426;-1.84288e+06;-1.86575e+06;22872.9;1.24115%;4.298%
1427;-1.84031e+06;-1.87255e+06;32238.2;1.75178%;4.298%
1428;-1.84144e+06;-1.86907e+06;27635.9;1.50078%;4.298%
1429;-1.84477e+06;-1.8709e+06;26134.6;1.41669%;4.298%
1430;-1.85542e+06;-1.8759e+06;20480.2;1.1038%;4.298%
1431;-1.84422e+06;-1.876e+06;31776.3;1.72302%;4.298%
1432;-1.84354e+06;-1.88012e+06;36577.6;1.98409%;4.298%
1433;-1.84743e+06;-1.87583e+06;28393.6;1.53692%;4.298%
1434;-1.85332e+06;-1.8884e+06;35087;1.8932%;4.298%
1435;-1.8485e+06;-1.88623e+06;37723.9;2.04078%;4.298%
1436;-1.85261e+06;-1.88931e+06;36701.9;1.98109%;4.298%
1437;-1.84715e+06;-1.87658e+06;29428.3;1.59317%;4.298%
1438;-1.85871e+06;-1.87554e+06;16833.9;0.905677%;4.298%
1439;-1.86073e+06;-1.88342e+06;22693.8;1.21962%;4.298%
1440;-1.85996e+06;-1.87394e+06;13980.7;0.751668%;4.298%
1441;-1.86394e+06;-1.87854e+06;14606.9;0.78366%;4.298%
1442;-1.87609e+06;-1.86785e+06;8235.58;0.438976%;4.298%
1443;-1.87065e+06;-1.86755e+06;3099.86;0.165711%;4.298%
1444;-1.87036e+06;-1.88653e+06;16171.8;0.864635%;4.298%
1445;-1.87616e+06;-1.88556e+06;9397.87;0.50091%;4.298%
1446;-1.87611e+06;-1.86681e+06;9300.35;0.495725%;4.298%
1447;-1.86401e+06;-1.86628e+06;2267.82;0.121663%;4.298%
1448;-1.8738e+06;-1.87687e+06;3063.11;0.163471%;4.298%
1449;-1.86188e+06;-1.86459e+06;2709.49;0.145524%;4.298%
1450;-1.85714e+06;-1.87009e+06;12951.8;0.697408%;4.298%
1451;-1.86384e+06;-1.87395e+06;10105.2;0.542171%;4.298%
1452;-1.84547e+06;-1.88516e+06;39688.7;2.1506%;4.298%
1453;-1.85031e+06;-1.86634e+06;16026.5;0.866152%;4.298%
1454;-1.85188e+06;-1.86334e+06;11460;0.618829%;4.298%
1455;-1.84027e+06;-1.85754e+06;17272.9;0.938608%;4.298%
1456;-1.84095e+06;-1.85608e+06;15130.4;0.82188%;4.298%
1457;-1.83627e+06;-1.86969e+06;33422.6;1.82013%;4.298%
1458;-1.84566e+06;-1.84835e+06;2690.3;0.145764%;4.298%
1459;-1.83243e+06;-1.83903e+06;6596.07;0.359963%;4.298%
1460;-1.82731e+06;-1.83807e+06;10751;0.588349%;4.298%
1461;-1.82992e+06;-1.84609e+06;16168.5;0.883561%;4.298%
1462;-1.82502e+06;-1.84999e+06;24974.9;1.36848%;4.298%
1463;-1.81926e+06;-1.83402e+06;14755.7;0.811081%;4.298%
1464;-1.81962e+06;-1.83782e+06;18192.4;0.99979%;4.298%
1465;-1.83406e+06;-1.83487e+06;814.134;0.0443897%;4.298%
1466;-1.82433e+06;-1.83623e+06;11898.6;0.652215%;4.298%
1467;-1.82606e+06;-1.8209e+06;5158.41;0.28249%;4.298%
1468;-1.81283e+06;-1.81671e+06;3880.61;0.214063%;4.298%
1469;-1.80656e+06;-1.81505e+06;8492.05;0.470067%;4.298%
1470;-1.808e+06;-1.81463e+06;6636.45;0.367061%;4.298%
1471;-1.79459e+06;-1.81238e+06;17790.4;0.991331%;4.298%
1472;-1.80147e+06;-1.79815e+06;3323.1;0.184466%;4.298%
1473;-1.78343e+06;-1.80424e+06;20811;1.16691%;4.298%
1474;-1.78088e+06;-1.79955e+06;18672.1;1.04848%;4.298%
1475;-1.77288e+06;-1.79122e+06;18341.3;1.03455%;4.298%
1476;-1.77791e+06;-1.78076e+06;2855.35;0.160602%;4.298%
1477;-1.77859e+06;-1.78229e+06;3690.36;0.207487%;4.298%
1478;-1.76733e+06;-1.78968e+06;22352.2;1.26475%;4.298%
1479;-1.76952e+06;-1.76733e+06;2194.91;0.12404%;4.298%
1480;-1.76968e+06;-1.76148e+06;8203.99;0.463586%;4.298%
1481;-1.7534e+06;-1.75103e+06;2373.98;0.135392%;4.298%
1482;-1.74375e+06;-1.74926e+06;5518.66;0.316483%;4.298%
1483;-1.74994e+06;-1.73944e+06;10500.4;0.600043%;4.298%
1484;-1.75139e+06;-1.7354e+06;15989.8;0.912978%;4.298%
1485;-1.75097e+06;-1.72931e+06;21653.1;1.23664%;4.298%
1486;-1.74917e+06;-1.73014e+06;19033.7;1.08816%;4.298%
1487;-1.75326e+06;-1.73647e+06;16789.9;0.957641%;4.298%
1488;-1.73944e+06;-1.72021e+06;19229.1;1.10548%;4.298%
1489;-1.73084e+06;-1.71674e+06;14104.4;0.814887%;4.298%
1490;-1.73194e+06;-1.73362e+06;1679.59;0.0969772%;4.298%
1491;-1.7195e+06;-1.72543e+06;5933.91;0.345095%;4.298%
1492;-1.72419e+06;-1.71896e+06;5230.97;0.303388%;4.298%
1493;-1.72112e+06;-1.71154e+06;9577.36;0.556461%;4.298%
1494;-1.69998e+06;-1.71059e+06;10612.9;0.624298%;4.298%
1495;-1.69125e+06;-1.70031e+06;9060.57;0.535731%;4.298%
1496;-1.68681e+06;-1.69355e+06;6743.99;0.399809%;4.298%
1497;-1.68694e+06;-1.68818e+06;1248.42;0.074005%;4.298%
1498;-1.69043e+06;-1.69054e+06;103.94;0.00614873%;4.298%
1499;-1.68547e+06;-1.67323e+06;12240.5;0.726235%;4.298%
1500;-1.68373e+06;-1.67113e+06;12596.5;0.748134%;4.298%
1501;-1.68287e+06;-1.67112e+06;11758.1;0.698689%;4.298%
1502;-1.67201e+06;-1.67517e+06;3159.5;0.188964%;4.298%
1503;-1.66285e+06;-1.66997e+06;7115.42;0.427904%;4.298%
1504;-1.65436e+06;-1.66514e+06;10779.6;0.651586%;4.298%
1505;-1.65486e+06;-1.67273e+06;17868.3;1.07975%;4.298%
1506;-1.6494e+06;-1.676e+06;26599.8;1.61269%;4.298%
1507;-1.65246e+06;-1.65282e+06;357.705;0.0216468%;4.298%
1508;-1.64323e+06;-1.64316e+06;62.9869;0.00383313%;4.298%
1509;-1.64747e+06;-1.6338e+06;13668.7;0.829681%;4.298%
1510;-1.62425e+06;-1.63663e+06;12381.1;0.762269%;4.298%
1511;-1.62793e+06;-1.62441e+06;3526.2;0.216606%;4.298%
1512;-1.62785e+06;-1.62334e+06;4506.67;0.276848%;4.298%
1513;-1.6276e+06;-1.61946e+06;8131.87;0.499625%;4.298%
1514;-1.6222e+06;-1.62019e+06;2014.98;0.124213%;4.298%
1515;-1.61617e+06;-1.62206e+06;5884.82;0.364121%;4.298%
1516;-1.6157e+06;-1.62047e+06;4762.55;0.294766%;4.298%
1517;-1.62565e+06;-1.61886e+06;6787.14;0.417503%;4.298%
1518;-1.61442e+06;-1.63207e+06;17642.4;1.0928%;4.298%
1519;-1.61143e+06;-1.60156e+06;9871.87;0.612615%;4.298%
1520;-1.61632e+06;-1.59393e+06;22393.6;1.38546%;4.298%
1521;-1.61327e+06;-1.59246e+06;20807.5;1.28977%;4.298%
1522;-1.61451e+06;-1.58802e+06;26488.4;1.64064%;4.298%
1523;-1.60413e+06;-1.58649e+06;17639.9;1.09965%;4.298%
1524;-1.6017e+06;-1.58711e+06;14591;0.910972%;4.298%
1525;-1.59108e+06;-1.59068e+06;392.981;0.0246991%;4.298%
1526;-1.58779e+06;-1.58299e+06;4799.21;0.302258%;4.298%
1527;-1.59228e+06;-1.58094e+06;11340.8;0.712237%;4.298%
1528;-1.58686e+06;-1.58164e+06;5213.34;0.328533%;4.298%
1529;-1.58758e+06;-1.57967e+06;7910.22;0.498256%;4.298%
1530;-1.5807e+06;-1.59147e+06;10775.2;0.681675%;4.298%
1531;-1.58065e+06;-1.57229e+06;8364.7;0.529192%;4.298%
1532;-1.58912e+06;-1.56932e+06;19797.6;1.24582%;4.298%
1533;-1.57422e+06;-1.56785e+06;6368.38;0.404542%;4.298%
1534;-1.58198e+06;-1.57087e+06;11109.6;0.702261%;4.298%
1535;-1.57269e+06;-1.56748e+06;5203.06;0.330839%;4.298%
1536;-1.57318e+06;-1.57287e+06;315.291;0.0200416%;4.298%
1537;-1.57486e+06;-1.61567e+06;40804;2.59096%;4.298%
1538;-1.57056e+06;-1.57726e+06;6699.14;0.426545%;4.298%
1539;-1.56567e+06;-1.57138e+06;5714.28;0.364975%;4.298%
1540;-1.56599e+06;-1.58974e+06;23756.6;1.51704%;4.298%
1541;-1.56023e+06;-1.565e+06;4771.51;0.305822%;4.298%
1542;-1.55755e+06;-1.55744e+06;106.645;0.006847%;4.298%
1543;-1.55878e+06;-1.55879e+06;9.91588;0.000636131%;4.298%
1544;-1.55823e+06;-1.55779e+06;432.226;0.0277383%;4.298%
1545;-1.55248e+06;-1.56101e+06;8528.96;0.549377%;4.298%
1546;-1.54856e+06;-1.55256e+06;3996.26;0.258062%;4.298%
1547;-1.55984e+06;-1.54953e+06;10312.4;0.661118%;4.298%
1548;-1.55412e+06;-1.5472e+06;6915.41;0.444973%;4.298%
1549;-1.54173e+06;-1.54542e+06;3695.43;0.239694%;4.298%
1550;-1.53628e+06;-1.54253e+06;6245.43;0.406528%;4.298%
1551;-1.53652e+06;-1.54307e+06;6549.25;0.42624%;4.298%
1552;-1.53312e+06;-1.54199e+06;8873.91;0.578814%;4.298%
1553;-1.5372e+06;-1.54249e+06;5290.7;0.344178%;4.298%
1554;-1.57858e+06;-1.54226e+06;36313.9;2.30042%;4.298%
1555;-1.53503e+06;-1.54203e+06;6995.02;0.455692%;4.298%
1556;-1.5361e+06;-1.54721e+06;11109;0.723196%;4.298%
1557;-1.52716e+06;-1.53895e+06;11789.8;0.772007%;4.298%
1558;-1.52967e+06;-1.53699e+06;7313.28;0.478094%;4.298%
1559;-1.53232e+06;-1.53031e+06;2006.51;0.130946%;4.298%
1560;-1.53073e+06;-1.52869e+06;2044.45;0.13356%;4.298%
1561;-1.53094e+06;-1.5275e+06;3440.56;0.224736%;4.298%
1562;-1.52597e+06;-1.53e+06;4031.26;0.264177%;4.298%
1563;-1.5243e+06;-1.5518e+06;27505;1.80444%;4.298%
1564;-1.52848e+06;-1.53767e+06;9188.25;0.601136%;4.298%
1565;-1.52852e+06;-1.52322e+06;5293.96;0.346346%;4.298%
1566;-1.52382e+06;-1.52328e+06;533.079;0.0349831%;4.298%
1567;-1.52998e+06;-1.52134e+06;8637.77;0.564568%;4.298%
1568;-1.52252e+06;-1.52288e+06;364.465;0.0239383%;4.298%
1569;-1.52311e+06;-1.52609e+06;2981.12;0.195725%;4.298%
1570;-1.52299e+06;-1.52564e+06;2651.5;0.174098%;4.298%
1571;-1.53041e+06;-1.52313e+06;7280.87;0.475748%;4.298%
1572;-1.52398e+06;-1.52544e+06;1452.49;0.0953088%;4.298%
1573;-1.52997e+06;-1.5214e+06;8567.47;0.559977%;4.298%
1574;-1.52102e+06;-1.51846e+06;2559.65;0.168285%;4.298%
1575;-1.51852e+06;-1.52247e+06;3945.17;0.259803%;4.298%
1576;-1.52403e+06;-1.52546e+06;1438.38;0.0943803%;4.298%
1577;-1.51758e+06;-1.53553e+06;17953.5;1.18304%;4.298%
1578;-1.51616e+06;-1.53227e+06;16104.9;1.06221%;4.298%
1579;-1.52909e+06;-1.53208e+06;2987.56;0.195382%;4.298%
1580;-1.5119e+06;-1.5367e+06;24796.3;1.64008%;4.298%
1581;-1.51233e+06;-1.53972e+06;27394.8;1.81143%;4.298%
1582;-1.50978e+06;-1.54059e+06;30811.3;2.04078%;4.298%
1583;-1.51151e+06;-1.55159e+06;40081.8;2.65177%;4.298%
1584;-1.50351e+06;-1.54659e+06;43074;2.86489%;4.298%
1585;-1.51062e+06;-1.54168e+06;31064.3;2.0564%;4.298%
1586;-1.50048e+06;-1.54324e+06;42759.6;2.84972%;4.298%
1587;-1.50844e+06;-1.53846e+06;30019.5;1.9901%;4.298%
1588;-1.50548e+06;-1.53387e+06;28392.3;1.88594%;4.298%
1589;-1.49871e+06;-1.53321e+06;34500.4;2.30201%;4.298%
1590;-1.50523e+06;-1.53344e+06;28207.1;1.87393%;4.298%
1591;-1.50136e+06;-1.53611e+06;34758.7;2.31516%;4.298%
1592;-1.50206e+06;-1.53955e+06;37490.6;2.49595%;4.298%
1593;-1.49868e+06;-1.53221e+06;33535.2;2.23765%;4.298%
1594;-1.49692e+06;-1.54396e+06;47049;3.14307%;4.298%
1595;-1.50704e+06;-1.53617e+06;29127.5;1.93276%;4.298%
1596;-1.50048e+06;-1.53942e+06;38948.6;2.59575%;4.298%
1597;-1.50985e+06;-1.54551e+06;35660.5;2.36186%;4.298%
1598;-1.50059e+06;-1.54428e+06;43683.1;2.91105%;4.298%
1599;-1.49876e+06;-1.5401e+06;41341;2.75836%;4.298%
1600;-1.50032e+06;-1.53884e+06;38523.9;2.56772%;4.298%
1601;-1.50257e+06;-1.54071e+06;38137.8;2.53817%;4.298%
1602;-1.50359e+06;-1.54004e+06;36452.3;2.42436%;4.298%
1603;-1.51041e+06;-1.54932e+06;38916.6;2.57657%;4.298%
1604;-1.51006e+06;-1.54254e+06;32479.1;2.15085%;4.298%
1605;-1.50961e+06;-1.53756e+06;27953.5;1.8517%;4.298%
1606;-1.5055e+06;-1.54406e+06;38558.8;2.5612%;4.298%
1607;-1.50932e+06;-1.53658e+06;27264.3;1.80639%;4.298%
1608;-1.51912e+06;-1.53684e+06;17720.1;1.16647%;4.298%
1609;-1.5083e+06;-1.53982e+06;31517;2.08957%;4.298%
1610;-1.50703e+06;-1.5378e+06;30774.7;2.04207%;4.298%
1611;-1.50858e+06;-1.53801e+06;29430.5;1.95087%;4.298%
1612;-1.51257e+06;-1.54632e+06;33757;2.23177%;4.298%
1613;-1.50889e+06;-1.5507e+06;41814.8;2.77123%;4.298%
1614;-1.51672e+06;-1.56951e+06;52782.9;3.48006%;4.298%
1615;-1.50904e+06;-1.55018e+06;41132.1;2.72571%;4.298%
1616;-1.5073e+06;-1.55123e+06;43924.7;2.91412%;4.298%
1617;-1.50766e+06;-1.55234e+06;44687.4;2.96403%;4.298%
1618;-1.5101e+06;-1.55155e+06;41444.9;2.74451%;4.298%
1619;-1.50639e+06;-1.55487e+06;48482.2;3.21843%;4.298%
1620;-1.51008e+06;-1.55084e+06;40766.4;2.69962%;4.298%
1621;-1.50761e+06;-1.54526e+06;37649.7;2.49731%;4.298%
1622;-1.50861e+06;-1.55618e+06;47563.3;3.15278%;4.298%
1623;-1.513e+06;-1.55437e+06;41371.4;2.73439%;4.298%
1624;-1.50373e+06;-1.54067e+06;36940.3;2.45658%;4.298%
1625;-1.50786e+06;-1.53539e+06;27535.7;1.82615%;4.298%
1626;-1.49846e+06;-1.53621e+06;37751.9;2.51938%;4.298%
1627;-1.49475e+06;-1.53299e+06;38236.4;2.55804%;4.298%
1628;-1.4897e+06;-1.53895e+06;49251.6;3.30615%;4.298%
1629;-1.48623e+06;-1.53475e+06;48519.3;3.26459%;4.298%
1630;-1.49083e+06;-1.53322e+06;42389.9;2.84337%;4.298%
1631;-1.49111e+06;-1.53368e+06;42575.3;2.85528%;4.298%
1632;-1.48739e+06;-1.52091e+06;33513.6;2.25317%;4.298%
1633;-1.48704e+06;-1.52192e+06;34887.3;2.34609%;4.298%
1634;-1.4922e+06;-1.52248e+06;30280;2.02921%;4.298%
1635;-1.49177e+06;-1.5148e+06;23026.6;1.54358%;4.298%
1636;-1.49524e+06;-1.51937e+06;24127.5;1.61362%;4.298%
1637;-1.48508e+06;-1.5198e+06;34722.7;2.3381%;4.298%
1638;-1.49188e+06;-1.51583e+06;23955.8;1.60575%;4.298%
1639;-1.49053e+06;-1.51793e+06;27405.9;1.83867%;4.298%
1640;-1.48859e+06;-1.52092e+06;32330.9;2.17191%;4.298%
1641;-1.48623e+06;-1.5139e+06;27670.7;1.8618%;4.298%
1642;-1.48334e+06;-1.51706e+06;33715;2.27291%;4.298%
1643;-1.48172e+06;-1.51534e+06;33620.9;2.26905%;4.298%
1644;-1.48261e+06;-1.51394e+06;31336.4;2.1136%;4.298%
1645;-1.48107e+06;-1.52016e+06;39091.5;2.63942%;4.298%
1646;-1.47902e+06;-1.50806e+06;29033.7;1.96303%;4.298%
1647;-1.49635e+06;-1.51191e+06;15553.3;1.03942%;4.298%
1648;-1.48717e+06;-1.51235e+06;25182.5;1.69332%;4.298%
1649;-1.48356e+06;-1.50852e+06;24955.7;1.68215%;4.298%
1650;-1.52529e+06;-1.50363e+06;21660.2;1.42007%;4.298%
1651;-1.48256e+06;-1.51306e+06;30504.5;2.05756%;4.298%
1652;-1.48334e+06;-1.50621e+06;22867;1.54159%;4.298%
1653;-1.48201e+06;-1.49838e+06;16376.3;1.10501%;4.298%
1654;-1.48065e+06;-1.49696e+06;16310.9;1.10161%;4.298%
1655;-1.48133e+06;-1.49582e+06;14487.9;0.97803%;4.298%
1656;-1.47605e+06;-1.49486e+06;18811.3;1.27444%;4.298%
1657;-1.48188e+06;-1.49454e+06;12651.4;0.853735%;4.298%
1658;-1.4792e+06;-1.49473e+06;15527.6;1.04973%;4.298%
1659;-1.47892e+06;-1.49211e+06;13184.6;0.891503%;4.298%
1660;-1.49395e+06;-1.4868e+06;7152.65;0.478774%;4.298%
1661;-1.47944e+06;-1.4851e+06;5654.57;0.38221%;4.298%
1662;-1.46686e+06;-1.48576e+06;18905.3;1.28883%;4.298%
1663;-1.46901e+06;-1.4958e+06;26785.1;1.82334%;4.298%
1664;-1.46439e+06;-1.4993e+06;34914.7;2.38426%;4.298%
1665;-1.46233e+06;-1.49974e+06;37408.4;2.55813%;4.298%
1666;-1.46918e+06;-1.4971e+06;27921.1;1.90046%;4.298%
1667;-1.45735e+06;-1.49299e+06;35645;2.44588%;4.298%
1668;-1.4596e+06;-1.48928e+06;29679.2;2.03337%;4.298%
1669;-1.45058e+06;-1.48455e+06;33970.5;2.34186%;4.298%
1670;-1.44859e+06;-1.48555e+06;36962.4;2.55162%;4.298%
1671;-1.44762e+06;-1.48481e+06;37195.9;2.56946%;4.298%
1672;-1.45129e+06;-1.48116e+06;29877.5;2.05869%;4.298%
1673;-1.45159e+06;-1.48332e+06;31731.4;2.18597%;4.298%
1674;-1.45576e+06;-1.49055e+06;34788.1;2.38969%;4.298%
1675;-1.46036e+06;-1.47327e+06;12911.6;0.884142%;4.298%
1676;-1.44924e+06;-1.4681e+06;18863.9;1.30164%;4.298%
1677;-1.44944e+06;-1.49389e+06;44449.7;3.06668%;4.298%
1678;-1.46024e+06;-1.4719e+06;11658;0.798361%;4.298%
1679;-1.44921e+06;-1.47101e+06;21791.7;1.50369%;4.298%
1680;-1.44621e+06;-1.47379e+06;27578.8;1.90697%;4.298%
1681;-1.45305e+06;-1.47238e+06;19331.5;1.33041%;4.298%
1682;-1.45024e+06;-1.47003e+06;19787.1;1.3644%;4.298%
1683;-1.45287e+06;-1.47026e+06;17388.3;1.19682%;4.298%
1684;-1.4519e+06;-1.4734e+06;21497.3;1.48063%;4.298%
1685;-1.44401e+06;-1.46905e+06;25036.2;1.73379%;4.298%
1686;-1.44496e+06;-1.46801e+06;23049.4;1.59516%;4.298%
1687;-1.44377e+06;-1.4696e+06;25839;1.78969%;4.298%
1688;-1.43882e+06;-1.47534e+06;36520.3;2.53821%;4.298%
1689;-1.44171e+06;-1.4689e+06;27192.8;1.88615%;4.298%
1690;-1.43863e+06;-1.46674e+06;28115.8;1.95435%;4.298%
1691;-1.46155e+06;-1.46445e+06;2901.28;0.198507%;4.298%
1692;-1.44368e+06;-1.45764e+06;13961.1;0.96705%;4.298%
1693;-1.44209e+06;-1.45533e+06;13243.6;0.918366%;4.298%
1694;-1.4754e+06;-1.45283e+06;22567.5;1.52959%;4.298%
1695;-1.43379e+06;-1.4504e+06;16609.5;1.15843%;4.298%
1696;-1.43252e+06;-1.45002e+06;17498.4;1.22151%;4.298%
1697;-1.43389e+06;-1.44901e+06;15116.2;1.0542%;4.298%
1698;-1.43482e+06;-1.44862e+06;13800.7;0.961844%;4.298%
1699;-1.43705e+06;-1.44851e+06;11456.7;0.797238%;4.298%
1700;-1.43037e+06;-1.43771e+06;7338.58;0.513055%;4.298%
1701;-1.4254e+06;-1.44836e+06;22962.5;1.61095%;4.298%
1702;-1.4293e+06;-1.4318e+06;2508.83;0.175529%;4.298%
1703;-1.44309e+06;-1.43039e+06;12700.7;0.880105%;4.298%
1704;-1.42044e+06;-1.43192e+06;11472.5;0.807668%;4.298%
1705;-1.41964e+06;-1.42434e+06;4695.68;0.330765%;4.298%
1706;-1.41684e+06;-1.42306e+06;6215.37;0.438677%;4.298%
1707;-1.41545e+06;-1.42852e+06;13070.6;0.923423%;4.298%
1708;-1.40798e+06;-1.42311e+06;15127.5;1.07441%;4.298%
1709;-1.40797e+06;-1.4182e+06;10236.3;0.727026%;4.298%
1710;-1.43102e+06;-1.41523e+06;15790.2;1.10342%;4.298%
1711;-1.40932e+06;-1.42006e+06;10732.4;0.761531%;4.298%
1712;-1.40173e+06;-1.47417e+06;72435.3;5.16756%;5.16756%
1713;-1.40556e+06;-1.40858e+06;3023.45;0.215107%;5.16756%
1714;-1.41105e+06;-1.41018e+06;866.561;0.0614125%;5.16756%
1715;-1.39871e+06;-1.40621e+06;7503.19;0.536438%;5.16756%
1716;-1.41267e+06;-1.40637e+06;6305.86;0.446378%;5.16756%
1717;-1.40019e+06;-1.40774e+06;7542.42;0.53867%;5.16756%
1718;-1.40089e+06;-1.41334e+06;12449.2;0.88866%;5.16756%
1719;-1.40136e+06;-1.40813e+06;6769.21;0.483044%;5.16756%
1720;-1.40343e+06;-1.4046e+06;1163.37;0.0828948%;5.16756%
1721;-1.40689e+06;-1.40384e+06;3053.74;0.217055%;5.16756%
1722;-1.40287e+06;-1.40033e+06;2533.92;0.180624%;5.16756%
1723;-1.39991e+06;-1.40016e+06;247.231;0.0176605%;5.16756%
1724;-1.40366e+06;-1.39797e+06;5693.37;0.405609%;5.16756%
1725;-1.39178e+06;-1.40158e+06;9795.18;0.703787%;5.16756%
1726;-1.39669e+06;-1.40411e+06;7425.44;0.531646%;5.16756%
1727;-1.39387e+06;-1.40749e+06;13620.1;0.977139%;5.16756%
1728;-1.39496e+06;-1.3994e+06;4437.69;0.318123%;5.16756%
1729;-1.39632e+06;-1.41294e+06;16620.8;1.19033%;5.16756%
